LIPID CATEGORY|LIPID CATEGORY|SUM COMPOSITION|INDIVIDUAL LIPID SPECIES |poner por niveles|FORMULA|MONOISOTOPIC MASS|RT|monoisotopic_mass_fixed|[M+H]+|[M+Na]+|[M+K]+|[M+NH4]+|[M+C2H7N2]+|[M+CH5O]+|[M+C2H8N]+|[2M+H]+|[2M+Na]+|[2M+K]+|[2M+NH4]+|[2M+Na+H]+|[M-H]-|[M+Cl]-|[M+CH3CO2]-|[M+CH2COONa]-|[M+C4H6O4Na]-|[M+C6H9O6Na2]-|[M+C8H12O8Na3]-|[M+HCO2]-|[M+COONa]-|[M+C3H4O4Na]-|[2M-H]-
||PE O-34:3/PE P-34:2|PE(O-16:1_18:2)/PE(P-16:0_18:2)||C39H74NO7P|699,5178|9,51|699.5202930074|700.5275694594999|722.5095137074001|738.4834544274|717.5541185558001|758.5806676521|732.5537845879|745.5854186842001|1400.0478624669|1422.0298067148|1438.0037474348|1417.0744115632|1423.0376317469|698.5130165552999|734.4896915874|758.5341466837|780.5160909316|840.53722106|922.5402954363|1004.5433698125998|744.5184966195|766.5004408674|826.5215709958|1398.0333095626997
||PE O-38:6/PE P-38:5|PE(O-16:1_22:5)/PE(P-16:0_22:5)||C43H76NO7P|749,5356|9,44|749.5359430716|750.5432195237|772.5251637716|788.4991044916|767.56976862|808.5963177163|782.5694346521|795.6010687484|1500.0791625952997|1522.0611068432|1538.0350475632|1517.1057116916|1523.0689318752998|748.5286666194999|784.5053416515999|808.5497967479|830.5317409958|890.5528711242|972.5559455005|1054.5590198768|794.5341466837|816.5160909316|876.53722106|1498.0646096911
||PE O-38:4/PE P-38:3|PE(O-18:0_20:4)||C43H80NO7P|753,5697|11,52|753.5672432|754.5745196520999|776.5564639|792.53040462|771.6010687484|812.6276178447|786.6007347805|799.6323688768001|1508.1417628520999|1530.1237071|1546.09764782|1525.1683119484|1531.1315321321|752.5599667478999|788.53664178|812.5810968763|834.5630411242|894.5841712526|976.5872456289|1058.5903200051998|798.5654468120999|820.54739106|880.5685211883999|1506.1272099478997
||LPE O-18:1|PE(O-18:1/0:0)||C23H48NO6P|465,3232|3,94|465.32192717280003|466.32920362490006|488.31114787280006|504.28508859280004|483.3557527212|524.3823018175001|498.3554187533|511.3870528496|931.6511307977|953.6330750456001|969.6070157656001|948.677679894|954.6409000777|464.3146507207|500.29132575280005|524.3357808491|546.317725097|606.3388552254|688.3419296017|770.345003978|510.3201307849|532.3020750328|592.3232051612|929.6365778935001
||PE O-36:2/PE P-36:1|PE(O-18:1/18:1)/PE(P-18:0/18:1)||C41H80NO7P|729,5733|11,90|729.5672432|730.5745196520999|752.5564639|768.53040462|747.6010687484|788.6276178447|762.6007347805|775.6323688768001|1460.1417628520999|1482.1237071|1498.09764782|1477.1683119484|1483.1315321321|728.5599667478999|764.53664178|788.5810968763|810.5630411242|870.5841712526|952.5872456289|1034.5903200051998|774.5654468120999|796.54739106|856.5685211883999|1458.1272099478997
||PE O-36:3/PE P-36:2|PE(O-18:1/18:2)/PE(P-18:0/18:2)||C41H78NO7P|727,5550|11,57|727.5515931357999|728.5588695879|750.5408138357999|766.5147545557999|745.5854186842001|786.6119677805001|760.5850847163|773.6167188126|1456.1104627237|1478.0924069715998|1494.0663476915997|1473.1370118199998|1479.1002320037|726.5443166837|762.5209917157998|786.5654468120999|808.54739106|868.5685211883999|950.5715955647|1032.574669941|772.5497967479|794.5317409958|854.5528711242|1454.0959098194999
||PE O-38:5/PE P-38:4|PE(O-18:1/20:4)/PE(P-18:0/20:4)||C43H78NO7P|751,5563|11,45|751.5515931357999|752.5588695879|774.5408138357999|790.5147545557999|769.5854186842001|810.6119677805001|784.5850847163|797.6167188126|1504.1104627237|1526.0924069715998|1542.0663476915997|1521.1370118199998|1527.1002320037|750.5443166837|786.5209917157998|810.5654468120999|832.54739106|892.5685211883999|974.5715955647|1056.574669941|796.5497967479|818.5317409958|878.5528711242|1502.0959098194999
||PE O-40:6/PE P-40:5|PE(O-18:1/22:5)/PE(P-18:0/22:5)||C45H80NO7P|777,5720|11,53|777.5672432|778.5745196520999|800.5564639|816.53040462|795.6010687484|836.6276178447|810.6007347805|823.6323688768001|1556.1417628520999|1578.1237071|1594.09764782|1573.1683119484|1579.1315321321|776.5599667478999|812.53664178|836.5810968763|858.5630411242|918.5841712526|1000.5872456289|1082.5903200051998|822.5654468120999|844.54739106|904.5685211883999|1554.1272099478997
||PE O-40:7/PE P-40:6|PE(O-18:1/22:6)/PE(P-18:0/22:6)||C45H78NO7P|775,5606|11,17|775.5515931357999|776.5588695879|798.5408138357999|814.5147545557999|793.5854186842001|834.6119677805001|808.5850847163|821.6167188126|1552.1104627237|1574.0924069715998|1590.0663476915997|1569.1370118199998|1575.1002320037|774.5443166837|810.5209917157998|834.5654468120999|856.54739106|916.5685211883999|998.5715955647|1080.574669941|820.5497967479|842.5317409958|902.5528711242|1550.0959098194999
||PE O-38:4/PE P-38:3|PE(O-18:1_20:3)/PE(P-18:0_20:3)||C43H80NO7P|753,5686|11,72|753.5672432|754.5745196520999|776.5564639|792.53040462|771.6010687484|812.6276178447|786.6007347805|799.6323688768001|1508.1417628520999|1530.1237071|1546.09764782|1525.1683119484|1531.1315321321|752.5599667478999|788.53664178|812.5810968763|834.5630411242|894.5841712526|976.5872456289|1058.5903200051998|798.5654468120999|820.54739106|880.5685211883999|1506.1272099478997
||PE O-40:5/PE P-40:4|PE(O-18:1_22:4)/PE(P-18:0_22:4)||C45H84NO7P|781,5989|11,90|781.5985433283998|782.6058197804999|804.5877640283999|820.5617047483998|799.6323688768001|840.6589179731001|814.6320349089|827.6636690052|1564.2043631089|1586.1863073567997|1602.1602480767997|1581.2309122051997|1587.1941323889|780.5912668763|816.5679419083998|840.6123970047|862.5943412526|922.615471381|1004.6185457573|1086.6216201336|826.5967469405|848.5786911884|908.5998213168|1562.1898102046998
||LPE O-18:2|PE(O-18:2/0:0)||C23H46NO6P|463,3081|3,24|463.3062771086|464.31355356070003|486.29549780860003|502.2694385286|481.340102657|522.3666517533001|496.3397686891|509.3714027854|927.6198306693001|949.6017749172|965.5757156372|944.6463797656|950.6095999493001|462.2990006565|498.2756756886|522.3201307849|544.3020750328001|604.3232051612|686.3262795375|768.3293539137999|508.3044807207|530.2864249685999|590.307555097|925.6052777651
||PE O-36:4/PE P-36:3|PE(O-18:2/18:2)/PE(P-18:1/18:2)||C41H76NO7P|725,5418|9,80|725.5359430716|726.5432195237|748.5251637716|764.4991044916|743.56976862|784.5963177163|758.5694346521|771.6010687484|1452.0791625952997|1474.0611068432|1490.0350475632|1469.1057116916|1475.0689318752998|724.5286666194999|760.5053416515999|784.5497967479|806.5317409958|866.5528711242|948.5559455005|1030.5590198768|770.5341466837|792.5160909316|852.53722106|1450.0646096911
||PE O-38:6/PE P-38:5|PE(O-18:2/20:4)/PE(P-18:1/20:4)||C43H76NO7P|749,5356|9,44|749.5359430716|750.5432195237|772.5251637716|788.4991044916|767.56976862|808.5963177163|782.5694346521|795.6010687484|1500.0791625952997|1522.0611068432|1538.0350475632|1517.1057116916|1523.0689318752998|748.5286666194999|784.5053416515999|808.5497967479|830.5317409958|890.5528711242|972.5559455005|1054.5590198768|794.5341466837|816.5160909316|876.53722106|1498.0646096911
||PE O-40:8/PE P-40:7|PE(O-18:2/22:6)/PE(P-18:1/22:6)||C45H76NO7P|773,5424|8,95|773.5359430716|774.5432195237|796.5251637716|812.4991044916|791.56976862|832.5963177163|806.5694346521|819.6010687484|1548.0791625952997|1570.0611068432|1586.0350475632|1565.1057116916|1571.0689318752998|772.5286666194999|808.5053416515999|832.5497967479|854.5317409958|914.5528711242|996.5559455005|1078.5590198768|818.5341466837|840.5160909316|900.53722106|1546.0646096911
||PE O-40:5/PE P-40:4|PE(O-20:1/20:4)/PE(P-20:0/20:4)||C45H82NO7P|779,5807|11,92|779.5828932641999|780.5901697163|802.5721139642|818.5460546841999|797.6167188126|838.6432679088999|812.6163848447001|825.648018941|1560.1730629804997|1582.1550072283999|1598.1289479483999|1577.1996120768|1583.1628322604997|778.5756168120998|814.5522918441999|838.5967469405|860.5786911884|920.5998213168|1002.6028956931|1084.6059700694|824.5810968763|846.5630411242|906.5841712526|1558.1585100763
||PE O-38:3/PE P-38:2|PE(O-20:1_18:2)/PE(P-20:0_18:2)||C43H82NO7P|755,5883|11,94|755.5828932641999|756.5901697163|778.5721139642|794.5460546841999|773.6167188126|814.6432679088999|788.6163848447001|801.648018941|1512.1730629804997|1534.1550072283999|1550.1289479483999|1529.1996120768|1535.1628322604997|754.5756168120998|790.5522918441999|814.5967469405|836.5786911884|896.5998213168|978.6028956931|1060.6059700694|800.5810968763|822.5630411242|882.5841712526|1510.1585100763
||PE O-40:8/PE P-40:7|PE(O-20:1_22:5)/PE(P-20:0_22:5)||C45H76NO7P|773,5396|11,45|773.5359430716|774.5432195237|796.5251637716|812.4991044916|791.56976862|832.5963177163|806.5694346521|819.6010687484|1548.0791625952997|1570.0611068432|1586.0350475632|1565.1057116916|1571.0689318752998|772.5286666194999|808.5053416515999|832.5497967479|854.5317409958|914.5528711242|996.5559455005|1078.5590198768|818.5341466837|840.5160909316|900.53722106|1546.0646096911
||PE 40:9|PE40:9||C45H72NO8P|785,5018|7,82|785.4995579432|786.5068343953001|808.4887786432|824.4627193632|803.5333834916001|844.5599325879001|818.5330495237|831.5646836200001|1572.0063923385|1593.9883365864|1609.9622773064|1589.0329414348|1594.9961616185|784.4922814911|820.4689565232|844.5134116195|866.4953558674|926.5164859957999|1008.5195603720999|1090.5226347484|830.4977615553|852.4797058032|912.5008359316|1569.9918394343001
||PE 42:9|PE42:9||C47H76NO8P|813,5340|9,92|813.5308580716|814.5381345237|836.5200787716001|852.4940194916|831.5646836200001|872.5912327163|846.5643496521|859.5959837484|1628.0689925953|1650.0509368432001|1666.0248775632|1645.0955416916|1651.0587618753|812.5235816195|848.5002566516|872.5447117479|894.5266559958|954.5477861242|1036.5508605005|1118.5539348768|858.5290616837|880.5110059316|940.53213606|1626.0544396911
||PE O-38:5/PE P-38:4|PEO-38:5/PEP-38:4||C43H78NO7P|751,5482|9,59|751.5515931357999|752.5588695879|774.5408138357999|790.5147545557999|769.5854186842001|810.6119677805001|784.5850847163|797.6167188126|1504.1104627237|1526.0924069715998|1542.0663476915997|1521.1370118199998|1527.1002320037|750.5443166837|786.5209917157998|810.5654468120999|832.54739106|892.5685211883999|974.5715955647|1056.574669941|796.5497967479|818.5317409958|878.5528711242|1502.0959098194999
||PE O-38:6/PE P-38:5|PEO-38:6/PEP-38:5||C43H76NO7P|749,5359|11,57|749.5359430716|750.5432195237|772.5251637716|788.4991044916|767.56976862|808.5963177163|782.5694346521|795.6010687484|1500.0791625952997|1522.0611068432|1538.0350475632|1517.1057116916|1523.0689318752998|748.5286666194999|784.5053416515999|808.5497967479|830.5317409958|890.5528711242|972.5559455005|1054.5590198768|794.5341466837|816.5160909316|876.53722106|1498.0646096911
||PE O-38:8/PE P-38:7|PEO-38:8/PEP-38:7||C43H72NO7P|745,5034|9,20|745.5046429431999|746.5119193953|768.4938636431999|784.4678043631999|763.5384684916002|804.5650175879001|778.5381345237|791.56976862|1492.0165623385|1513.9985065863998|1529.9724473063998|1509.0431114347998|1515.0063316185|744.4973664911|780.4740415231998|804.5184966195|826.5004408674|886.5215709958|968.5246453720999|1050.5277197484|790.5028465553|812.4847908032|872.5059209316|1490.0020094343
||PE O-38:9/PE P-38:8|PEO-38:9/PEP-38:8||C43H70NO7P|743,4865|7,94|743.488992879|744.4962693311|766.478213579|782.452154299|761.5228184274|802.5493675237|776.5224844595|789.5541185558001|1487.9852622100998|1509.967206458|1525.941147178|1505.0118113064|1510.9750314900998|742.4817164268999|778.4583914589999|802.5028465553|824.4847908032|884.5059209316|966.5089953079|1048.5120696842|788.4871964911|810.469140739|870.4902708674|1485.9707093059
||PE O-40:9/PE P-40:8|PEO-40:9/PEP-40:8||C45H74NO7P|771,5229|9,47|771.5202930074|772.5275694594999|794.5095137074001|810.4834544274|789.5541185558001|830.5806676521|804.5537845879|817.5854186842001|1544.0478624669|1566.0298067148|1582.0037474348|1561.0744115632|1567.0376317469|770.5130165552999|806.4896915874|830.5341466837|852.5160909316|912.53722106|994.5402954363|1076.5433698125998|816.5184966195|838.5004408674|898.5215709958|1542.0333095626997
||PE O-41:6/PE P-41:5|PEO-41:6/PEP-41:5||C46H82NO7P|791,5783|9,59|791.5828932641999|792.5901697163|814.5721139642|830.5460546841999|809.6167188126|850.6432679088999|824.6163848447001|837.648018941|1584.1730629804997|1606.1550072283999|1622.1289479483999|1601.1996120768|1607.1628322604997|790.5756168120998|826.5522918441999|850.5967469405|872.5786911884|932.5998213168|1014.6028956931|1096.6059700694|836.5810968763|858.5630411242|918.5841712526|1582.1585100763
||PE O-42:6/PE P-42:5|PEO-42:6/PEP-42:5||C47H84NO7P|805,5944|11,90|805.5985433283998|806.6058197804999|828.5877640283999|844.5617047483998|823.6323688768001|864.6589179731001|838.6320349089|851.6636690052|1612.2043631089|1634.1863073567997|1650.1602480767997|1629.2309122051997|1635.1941323889|804.5912668763|840.5679419083998|864.6123970047|886.5943412526|946.615471381|1028.6185457573|1110.6216201336001|850.5967469405|872.5786911884|932.5998213168|1610.1898102046998
||PE O-42:7/PE P-42:6|PEO-42:7/PEP-42:6||C47H82NO7P|803,5884|11,83|803.5828932641999|804.5901697163|826.5721139642|842.5460546841999|821.6167188126|862.6432679088999|836.6163848447001|849.648018941|1608.1730629804997|1630.1550072283999|1646.1289479483999|1625.1996120768|1631.1628322604997|802.5756168120998|838.5522918441999|862.5967469405|884.5786911884|944.5998213168|1026.6028956931|1108.6059700694|848.5810968763|870.5630411242|930.5841712526|1606.1585100763
||LPI 18:0|PI(0:0/18:0)||C27H53O12P|600,3259|2,58|600.3274683333|601.3347447854|623.3166890333|639.2906297533|618.3612938816999|659.3878429780001|633.3609599138|646.3925940101|1201.6622131187|1223.6441573666|1239.6180980866|1218.688762215|1224.6519823987|599.3201918812|635.2968669132999|659.3413220096|681.3232662575|741.3443963859|823.3474707622|905.3505451384999|645.3256719453999|667.3076161933|727.3287463217|1199.6476602144999
||PI 32:1|PI(16:0/16:1)||C41H77O13P|808,5110|5,89|808.5101841037|809.5174605558|831.4994048037|847.4733455237|826.5440096520999|867.5705587484|841.5436756842|854.5753097805|1618.0276446595|1640.0095889074|1655.9835296274|1635.0541937558|1641.0174139395|807.5029076516|843.4795826837|867.52403778|889.5059820279|949.5271121563|1031.5301865325998|1113.5332609089|853.5083877157999|875.4903319637|935.5114620921|1616.0130917553
||PI 34:1|PI(16:0/18:1)||C43H81O13P|836,5422|7,03|836.5414842321|837.5487606842|859.5307049321|875.5046456521|854.5753097805|895.6018588768001|869.5749758126|882.6066099088999|1674.0902449163|1696.0721891642|1712.0461298842|1691.1167940126|1697.0800141963|835.53420778|871.5108828120999|895.5553379083999|917.5372821563|977.5584122847|1059.561486661|1141.5645610373|881.5396878442|903.5216320920999|963.5427622205001|1672.0756920121
||PI 34:2|PI(16:0/18:2)||C43H79O13P|834,5268|6,16|834.5258341679|835.53311062|857.5150548679001|873.4889955879|852.5596597163|893.5862088126|867.5593257483999|880.5909598447|1670.0589447879|1692.0408890358|1708.0148297558|1687.0854938841999|1693.0487140679|833.5185577158|869.4952327479|893.5396878442|915.5216320920999|975.5427622205001|1057.5458365968|1139.5489109731002|879.52403778|901.5059820279|961.5271121563|1668.0443918837
||PI 36:3|PI(16:0/20:3)||C45H81O13P|860,5474|6,75|860.5414842321|861.5487606842|883.5307049321|899.5046456521|878.5753097805|919.6018588768001|893.5749758126|906.6066099088999|1722.0902449163|1744.0721891642|1760.0461298842|1739.1167940126|1745.0800141963|859.53420778|895.5108828120999|919.5553379083999|941.5372821563|1001.5584122847|1083.5614866610001|1165.5645610373|905.5396878442|927.5216320920999|987.5427622205001|1720.0756920121
||PI 36:4|PI(16:0/20:4)||C45H79O13P|858,5278|6,04|858.5258341679|859.53311062|881.5150548679001|897.4889955879|876.5596597163|917.5862088126|891.5593257483999|904.5909598447|1718.0589447879|1740.0408890358|1756.0148297558|1735.0854938841999|1741.0487140679|857.5185577158|893.4952327479|917.5396878442|939.5216320920999|999.5427622205001|1081.5458365968002|1163.5489109731002|903.52403778|925.5059820279|985.5271121563|1716.0443918837
||PI 38:5|PI(16:0/22:5)||C47H81O13P|884,5443|6,17|884.5414842321|885.5487606842|907.5307049321|923.5046456521|902.5753097805|943.6018588768001|917.5749758126|930.6066099088999|1770.0902449163|1792.0721891642|1808.0461298842|1787.1167940126|1793.0800141963|883.53420778|919.5108828120999|943.5553379083999|965.5372821563|1025.5584122847|1107.5614866610001|1189.5645610373|929.5396878442|951.5216320920999|1011.5427622205001|1768.0756920121
||PI 38:6|PI(16:0/22:6)||C47H79O13P|882,5276|5,86|882.5258341679|883.53311062|905.5150548679001|921.4889955879|900.5596597163|941.5862088126|915.5593257483999|928.5909598447|1766.0589447879|1788.0408890358|1804.0148297558|1783.0854938841999|1789.0487140679|881.5185577158|917.4952327479|941.5396878442|963.5216320920999|1023.5427622205001|1105.5458365968002|1187.5489109731002|927.52403778|949.5059820279|1009.5271121563|1764.0443918837
||LPI 16:0|PI(16:0_0:0)||C25H49O12P|572,2962|2,06|572.2961682049|573.303444657|595.2853889049001|611.2593296249|590.3299937533|631.3565428496001|605.3296597853999|618.3612938816999|1145.5996128619|1167.5815571098|1183.5554978298|1162.6261619581999|1168.5893821419|571.2888917527999|607.2655667849|631.3100218812|653.2919661290999|713.3130962575|795.3161706338|877.3192450100998|617.294371817|639.2763160649|699.2974461933|1143.5850599577
||LPI 18:0|PI(18:0/0:0)||C27H53O12P|600,3256|2,87|600.3274683333|601.3347447854|623.3166890333|639.2906297533|618.3612938816999|659.3878429780001|633.3609599138|646.3925940101|1201.6622131187|1223.6441573666|1239.6180980866|1218.688762215|1224.6519823987|599.3201918812|635.2968669132999|659.3413220096|681.3232662575|741.3443963859|823.3474707622|905.3505451384999|645.3256719453999|667.3076161933|727.3287463217|1199.6476602144999
||PI 36:1|PI(18:0/18:1)||C45H85O13P|864,5757|8,66|864.5727843605|865.5800608126|887.5620050605|903.5359457805|882.6066099088999|923.6331590052|897.606275941|910.6379100373|1730.1528451730999|1752.134789421|1768.108730141|1747.1793942694|1753.1426144531|863.5655079083999|899.5421829405|923.5866380368|945.5685822847|1005.5897124131001|1087.5927867894002|1169.5958611657002|909.5709879725999|931.5529322205|991.5740623488999|1728.1382922689
||PI 36:2|PI(18:0/18:2)||C45H83O13P|862,5607|7,44|862.5571342963|863.5644107484|885.5463549963|901.5202957163|880.5909598447|921.6175089410001|895.5906258768|908.6222599731|1726.1215450447|1748.1034892926|1764.0774300126|1743.148094141|1749.1113143247|861.5498578442|897.5265328762999|921.5709879725999|943.5529322205|1003.5740623488999|1085.5771367252|1167.5802111015003|907.5553379083999|929.5372821563|989.5584122847|1724.1069921404999
||PI 38:3|PI(18:0/20:3)||C47H85O13P|888,5739|7,90|888.5727843605|889.5800608126|911.5620050605|927.5359457805|906.6066099088999|947.6331590052|921.606275941|934.6379100373|1778.1528451730999|1800.134789421|1816.108730141|1795.1793942694|1801.1426144531|887.5655079083999|923.5421829405|947.5866380368|969.5685822847|1029.5897124131|1111.5927867894002|1193.5958611657002|933.5709879725999|955.5529322205|1015.5740623488999|1776.1382922689
